filepath,gill_discolouration,lesions,red_spots,ulcers,black_gills,white_spots,lethargy
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (Blue Background) (196).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (Blue Background) (324).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (Blue Background) (54).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (Blue Background) (48).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (White Background) (70).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (Blue Background) (210).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (Blue Background) (286).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (Blue Background) (40).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (Blue Background) (19).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (Blue Background) (294).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (Blue Background) (95).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (Blue Background) (43).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (Blue Background) (25).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (Blue Background) (87).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (Blue Background) (323).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (Blue Background) (1).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (Blue Background) (251).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (Blue Background) (297).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (Blue Background) (151).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (White Background) (71).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (Blue Background) (113).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (Blue Background) (217).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (White Background) (3).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (White Background) (46).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (Blue Background) (262).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (Blue Background) (295).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (Blue Background) (213).jpg,0,0,0,0,0,0,0
/home/techpark-11/DYNAMO/AquaVerse/ml/datasets/raw_images/shrimp_diseases/An Image Dataset for Computer Vision-Based Detection of Shrimp Diseases/Original/Healthy/Healthy (Blue Background) (135).jpg,0,0,0,0,0,0,0
