cycle_id,species,season,management_quality,fault_injected,fault_type,harvest_weight_g,harvest_survival,total_stress_hours,final_do_surface,final_tan_mgl,final_ph
2609,Litopenaeus_vannamei,winter,very_poor,False,none,21.31,1.0,0.0,3.71,0.532,7.97
2610,Penaeus_monodon,winter,excellent,False,none,21.31,1.0,0.0,4.21,0.506,7.97
2611,Penaeus_monodon,northeast,excellent,False,none,21.31,1.0,0.0,4.73,0.509,7.97
2612,Litopenaeus_vannamei,winter,excellent,False,none,21.31,1.0,0.0,4.54,0.514,7.97
2613,Penaeus_monodon,winter,good,False,none,21.31,1.0,0.0,4.52,0.505,7.97
2614,Litopenaeus_vannamei,winter,good,False,none,21.31,1.0,0.0,4.15,0.508,7.97
2615,Penaeus_monodon,winter,excellent,False,none,21.31,1.0,0.0,4.61,0.505,7.97
2616,Penaeus_monodon,summer,poor,False,none,21.31,1.0,0.0,4.5,0.509,7.97
2617,Litopenaeus_vannamei,monsoon,good,False,none,21.31,1.0,0.0,4.54,0.522,7.97
2618,Penaeus_monodon,monsoon,poor,False,none,21.31,1.0,0.0,4.83,0.512,7.97
2619,Penaeus_monodon,winter,poor,True,stratification_collapse,21.31,1.0,0.0,3.93,0.511,7.97
2620,Penaeus_monodon,summer,poor,False,none,21.31,1.0,0.0,4.11,0.511,7.97
2621,Penaeus_monodon,northeast,good,True,stratification_collapse,21.31,1.0,0.0,4.54,0.51,7.97
2622,Penaeus_monodon,northeast,excellent,False,none,21.31,1.0,0.0,4.6,0.508,7.97
2623,Litopenaeus_vannamei,monsoon,very_poor,False,none,21.31,1.0,0.0,4.61,0.532,7.97
2624,Litopenaeus_vannamei,summer,very_poor,False,none,21.31,1.0,0.0,4.06,0.525,7.97
2625,Litopenaeus_vannamei,monsoon,excellent,True,sensor_fault,21.31,1.0,0.0,4.4,0.514,7.97
2626,Penaeus_monodon,northeast,poor,False,none,21.31,1.0,0.0,4.56,0.507,7.97
2627,Penaeus_monodon,monsoon,good,False,none,21.31,1.0,0.0,4.44,0.504,7.97
2628,Penaeus_monodon,summer,poor,True,stratification_collapse,21.31,1.0,0.0,4.34,0.505,7.97
2629,Penaeus_monodon,winter,excellent,False,none,21.31,1.0,0.0,4.57,0.505,7.97
2630,Litopenaeus_vannamei,winter,excellent,True,stratification_collapse,21.31,1.0,0.0,4.26,0.526,7.97
2631,Penaeus_monodon,winter,excellent,False,none,21.31,1.0,0.0,4.61,0.503,7.97
2632,Litopenaeus_vannamei,summer,very_poor,False,none,21.31,1.0,0.0,3.92,0.547,7.97
2633,Penaeus_monodon,summer,good,True,stratification_collapse,21.31,1.0,0.0,4.22,0.506,7.97
2634,Penaeus_monodon,summer,poor,False,none,21.31,1.0,0.0,4.06,0.511,7.97
2635,Litopenaeus_vannamei,winter,excellent,False,none,21.31,1.0,0.0,4.52,0.519,7.97
2636,Penaeus_monodon,monsoon,very_poor,False,none,21.31,1.0,0.0,4.48,0.533,7.97
2637,Penaeus_monodon,winter,very_poor,True,stratification_collapse,21.31,1.0,0.0,4.51,0.517,7.97
2638,Penaeus_monodon,winter,excellent,True,stratification_collapse,21.31,1.0,0.0,4.13,0.503,7.97
2639,Penaeus_monodon,northeast,good,False,none,21.31,1.0,0.0,4.26,0.504,7.97
2640,Penaeus_monodon,summer,very_poor,True,stratification_collapse,21.31,1.0,0.0,4.19,0.512,7.97
2641,Litopenaeus_vannamei,summer,excellent,False,none,21.31,1.0,0.0,3.92,0.507,7.97
2642,Litopenaeus_vannamei,northeast,very_poor,False,none,21.31,1.0,0.0,4.5,0.537,7.97
2643,Litopenaeus_vannamei,summer,poor,False,none,21.31,1.0,0.0,3.99,0.547,7.97
2644,Litopenaeus_vannamei,winter,good,False,none,21.31,1.0,0.0,4.26,0.521,7.97
2645,Litopenaeus_vannamei,northeast,very_poor,False,none,21.31,1.0,0.0,4.39,0.55,7.97
2646,Litopenaeus_vannamei,summer,poor,False,none,21.31,1.0,0.0,3.79,0.533,7.97
2647,Penaeus_monodon,monsoon,excellent,False,none,21.31,1.0,0.0,4.81,0.507,7.97
2648,Penaeus_monodon,winter,good,False,none,21.31,1.0,0.0,4.32,0.507,7.97
2649,Litopenaeus_vannamei,northeast,poor,False,none,21.31,1.0,0.0,4.48,0.529,7.97
2650,Penaeus_monodon,monsoon,good,True,stratification_collapse,21.31,1.0,0.0,4.56,0.506,7.97
2651,Penaeus_monodon,monsoon,excellent,False,none,21.31,1.0,0.0,4.47,0.506,7.97
2652,Litopenaeus_vannamei,winter,very_poor,False,none,21.31,1.0,0.0,3.53,0.544,7.97
2653,Litopenaeus_vannamei,winter,excellent,False,none,21.31,1.0,0.0,4.18,0.518,7.97
2654,Penaeus_monodon,summer,excellent,False,none,21.31,1.0,0.0,4.35,0.505,7.97
2655,Litopenaeus_vannamei,northeast,good,False,none,21.31,1.0,0.0,4.62,0.515,7.97
2656,Litopenaeus_vannamei,northeast,good,True,sensor_fault,21.31,1.0,0.0,4.24,0.523,7.97
2657,Litopenaeus_vannamei,northeast,poor,False,none,21.31,1.0,0.0,4.46,0.54,7.97
2658,Litopenaeus_vannamei,winter,good,True,sensor_fault,21.31,1.0,0.0,4.27,0.52,7.97
2659,Litopenaeus_vannamei,summer,excellent,False,none,21.31,1.0,0.0,4.42,0.518,7.97
2660,Litopenaeus_vannamei,summer,very_poor,False,none,21.31,1.0,0.0,3.69,0.562,7.97
2661,Penaeus_monodon,monsoon,poor,False,none,21.31,1.0,0.0,4.84,0.509,7.97
2662,Litopenaeus_vannamei,summer,poor,False,none,21.31,1.0,0.0,3.68,0.532,7.97
2663,Penaeus_monodon,monsoon,good,False,none,21.31,1.0,0.0,4.44,0.509,7.97
2664,Penaeus_monodon,winter,excellent,False,none,21.31,1.0,0.0,4.66,0.504,7.97
2665,Penaeus_monodon,monsoon,excellent,False,none,21.31,1.0,0.0,4.37,0.503,7.97
2666,Penaeus_monodon,winter,good,False,none,21.31,1.0,0.0,3.97,0.51,7.97
2667,Litopenaeus_vannamei,summer,excellent,True,stratification_collapse,12.8,1.0,10.0,4.38,0.51,7.97
2668,Penaeus_monodon,monsoon,good,False,none,21.31,1.0,0.0,4.74,0.506,7.97
2669,Penaeus_monodon,northeast,very_poor,False,none,21.31,1.0,0.0,4.68,0.506,7.97
2670,Penaeus_monodon,winter,very_poor,False,none,21.31,1.0,0.0,3.82,0.516,7.97
2671,Litopenaeus_vannamei,winter,poor,True,sensor_fault,21.31,1.0,0.0,3.86,0.518,7.97
2672,Penaeus_monodon,winter,good,False,none,21.31,1.0,0.0,4.49,0.508,7.97
2673,Litopenaeus_vannamei,winter,excellent,True,stratification_collapse,21.31,1.0,0.0,4.32,0.518,7.97
2674,Litopenaeus_vannamei,northeast,poor,False,none,21.31,1.0,0.0,4.41,0.533,7.97
2675,Litopenaeus_vannamei,winter,very_poor,True,stratification_collapse,21.31,1.0,0.0,4.33,0.528,7.97
2676,Penaeus_monodon,winter,very_poor,False,none,21.31,1.0,0.0,4.5,0.521,7.97
2677,Litopenaeus_vannamei,monsoon,excellent,False,none,21.31,1.0,0.0,4.25,0.514,7.97
2678,Litopenaeus_vannamei,monsoon,excellent,False,none,21.31,1.0,0.0,4.76,0.51,7.97
2679,Penaeus_monodon,northeast,good,False,none,21.31,1.0,0.0,4.33,0.512,7.97
2680,Penaeus_monodon,northeast,very_poor,False,none,21.31,1.0,0.0,4.67,0.512,7.97
2681,Litopenaeus_vannamei,summer,very_poor,True,aerator_failure,1.43,0.0559,1459.0,0.0,0.536,7.97
2682,Litopenaeus_vannamei,northeast,very_poor,False,none,21.31,1.0,0.0,4.34,0.534,7.97
2683,Penaeus_monodon,monsoon,good,False,none,21.31,1.0,0.0,4.5,0.508,7.97
2684,Penaeus_monodon,monsoon,very_poor,False,none,21.31,1.0,0.0,4.78,0.507,7.97
2685,Litopenaeus_vannamei,winter,good,False,none,21.31,1.0,0.0,4.35,0.524,7.97
2686,Litopenaeus_vannamei,northeast,poor,False,none,21.31,1.0,0.0,4.48,0.521,7.97
2687,Penaeus_monodon,northeast,poor,False,none,21.31,1.0,0.0,4.55,0.509,7.97
2688,Litopenaeus_vannamei,monsoon,excellent,False,none,21.31,1.0,0.0,4.66,0.52,7.97
2689,Litopenaeus_vannamei,summer,excellent,False,none,21.31,1.0,0.0,3.86,0.517,7.97
2690,Penaeus_monodon,summer,excellent,False,none,21.31,1.0,0.0,4.49,0.505,7.97
2691,Penaeus_monodon,monsoon,poor,False,none,21.31,1.0,0.0,4.55,0.509,7.97
2692,Penaeus_monodon,winter,very_poor,False,none,21.31,1.0,0.0,4.06,0.518,7.97
2693,Litopenaeus_vannamei,northeast,poor,False,none,21.31,1.0,0.0,4.45,0.541,7.97
2694,Penaeus_monodon,northeast,good,False,none,21.31,1.0,0.0,4.29,0.507,7.97
2695,Penaeus_monodon,northeast,good,False,none,21.31,1.0,0.0,4.62,0.508,7.97
2696,Penaeus_monodon,monsoon,excellent,False,none,21.31,1.0,0.0,4.85,0.506,7.97
2697,Penaeus_monodon,northeast,excellent,False,none,21.31,1.0,0.0,4.54,0.507,7.97
2698,Litopenaeus_vannamei,summer,good,False,none,21.31,1.0,0.0,3.71,0.512,7.97
2699,Penaeus_monodon,monsoon,excellent,False,none,21.31,1.0,0.0,4.45,0.502,7.97
2700,Litopenaeus_vannamei,winter,good,False,none,21.31,1.0,0.0,4.15,0.531,7.97
2701,Penaeus_monodon,monsoon,very_poor,False,none,21.31,1.0,0.0,4.25,0.518,7.97
2702,Litopenaeus_vannamei,winter,very_poor,False,none,21.31,1.0,0.0,4.26,0.534,7.97
2703,Penaeus_monodon,winter,very_poor,False,none,21.31,1.0,0.0,4.46,0.524,7.97
2704,Litopenaeus_vannamei,northeast,very_poor,True,stratification_collapse,21.31,1.0,0.0,4.06,0.532,7.97
2705,Litopenaeus_vannamei,winter,good,False,none,21.31,1.0,0.0,4.5,0.511,7.97
2706,Litopenaeus_vannamei,northeast,excellent,False,none,21.31,1.0,0.0,4.59,0.508,7.97
2707,Penaeus_monodon,monsoon,good,True,stratification_collapse,21.31,1.0,0.0,4.55,0.51,7.97
2708,Litopenaeus_vannamei,summer,poor,False,none,21.31,1.0,0.0,4.04,0.538,7.97
2709,Litopenaeus_vannamei,northeast,excellent,False,none,21.31,1.0,0.0,4.27,0.512,7.97
2710,Litopenaeus_vannamei,winter,poor,False,none,21.31,1.0,0.0,4.31,0.538,7.97
2711,Penaeus_monodon,northeast,poor,False,none,21.31,1.0,0.0,4.44,0.519,7.97
2712,Penaeus_monodon,northeast,poor,False,none,21.31,1.0,0.0,4.2,0.509,7.97
2713,Penaeus_monodon,monsoon,poor,True,stratification_collapse,21.31,1.0,0.0,4.64,0.516,7.97
2714,Penaeus_monodon,summer,very_poor,False,none,21.31,1.0,0.0,4.38,0.51,7.97
2715,Penaeus_monodon,monsoon,excellent,False,none,21.31,1.0,0.0,4.77,0.514,7.97
2716,Litopenaeus_vannamei,winter,excellent,False,none,21.31,1.0,0.0,3.84,0.518,7.97
2717,Litopenaeus_vannamei,monsoon,excellent,False,none,21.31,1.0,0.0,4.68,0.516,7.97
2718,Litopenaeus_vannamei,summer,poor,False,none,21.31,1.0,0.0,4.31,0.515,7.97
2719,Litopenaeus_vannamei,summer,poor,False,none,21.31,1.0,0.0,3.78,0.53,7.97
2720,Litopenaeus_vannamei,monsoon,poor,True,sensor_fault,21.31,1.0,0.0,4.37,0.533,7.97
2721,Penaeus_monodon,monsoon,poor,True,stratification_collapse,21.31,1.0,0.0,4.9,0.511,7.97
2722,Penaeus_monodon,northeast,good,True,stratification_collapse,21.31,1.0,0.0,4.67,0.507,7.97
2723,Litopenaeus_vannamei,northeast,poor,False,none,21.31,1.0,0.0,4.39,0.524,7.97
2724,Penaeus_monodon,winter,good,False,none,21.31,1.0,0.0,4.58,0.511,7.97
2725,Penaeus_monodon,winter,excellent,False,none,21.31,1.0,0.0,4.27,0.506,7.97
2726,Litopenaeus_vannamei,summer,poor,False,none,21.31,1.0,0.0,3.52,0.536,7.97
2727,Penaeus_monodon,winter,very_poor,False,none,21.31,1.0,0.0,4.41,0.526,7.97
2728,Litopenaeus_vannamei,northeast,very_poor,False,none,21.31,1.0,0.0,3.91,0.565,7.97
2729,Litopenaeus_vannamei,monsoon,excellent,False,none,21.31,1.0,0.0,4.71,0.515,7.97
2730,Litopenaeus_vannamei,winter,good,False,none,21.31,1.0,0.0,4.4,0.511,7.97
2731,Litopenaeus_vannamei,winter,poor,False,none,21.31,1.0,0.0,4.28,0.539,7.97
2732,Penaeus_monodon,monsoon,poor,False,none,21.31,1.0,0.0,4.49,0.512,7.97
2733,Litopenaeus_vannamei,northeast,good,True,stratification_collapse,21.31,1.0,0.0,4.72,0.515,7.97
2734,Litopenaeus_vannamei,monsoon,very_poor,True,sensor_fault,21.31,1.0,0.0,4.24,0.536,7.97
2735,Penaeus_monodon,summer,good,False,none,21.31,1.0,0.0,3.99,0.509,7.97
2736,Litopenaeus_vannamei,winter,poor,False,none,21.31,1.0,0.0,3.98,0.522,7.97
2737,Penaeus_monodon,summer,excellent,False,none,21.31,1.0,0.0,4.52,0.503,7.97
2738,Penaeus_monodon,winter,very_poor,False,none,21.31,1.0,0.0,4.5,0.521,7.97
2739,Penaeus_monodon,winter,poor,False,none,21.31,1.0,0.0,4.42,0.516,7.97
2740,Penaeus_monodon,summer,very_poor,True,stratification_collapse,21.31,1.0,0.0,4.5,0.521,7.97
2741,Penaeus_monodon,summer,excellent,False,none,21.31,1.0,0.0,4.11,0.506,7.97
2742,Penaeus_monodon,monsoon,poor,True,stratification_collapse,21.31,1.0,0.0,4.43,0.51,7.97
2743,Litopenaeus_vannamei,northeast,excellent,False,none,21.31,1.0,0.0,4.19,0.512,7.97
2744,Penaeus_monodon,monsoon,poor,False,none,21.31,1.0,0.0,4.82,0.513,7.97
2745,Penaeus_monodon,northeast,good,False,none,21.31,1.0,0.0,4.54,0.505,7.97
2746,Litopenaeus_vannamei,northeast,very_poor,False,none,21.31,1.0,0.0,4.34,0.54,7.97
2747,Litopenaeus_vannamei,monsoon,poor,False,none,21.31,1.0,0.0,4.65,0.518,7.97
2748,Penaeus_monodon,summer,poor,True,stratification_collapse,21.31,1.0,0.0,4.23,0.517,7.97
2749,Litopenaeus_vannamei,winter,very_poor,False,none,21.31,1.0,0.0,4.14,0.548,7.97
2750,Litopenaeus_vannamei,northeast,excellent,True,sensor_fault,21.31,1.0,0.0,4.59,0.516,7.97
2751,Litopenaeus_vannamei,summer,good,False,none,21.31,1.0,0.0,4.26,0.509,7.97
2752,Litopenaeus_vannamei,monsoon,good,False,none,21.31,1.0,0.0,4.43,0.517,7.97
2753,Litopenaeus_vannamei,northeast,poor,False,none,21.31,1.0,0.0,4.24,0.523,7.97
2754,Penaeus_monodon,winter,excellent,False,none,21.31,1.0,0.0,4.3,0.503,7.97
2755,Penaeus_monodon,northeast,poor,False,none,21.31,1.0,0.0,4.4,0.511,7.97
2756,Penaeus_monodon,summer,poor,True,stratification_collapse,21.31,1.0,0.0,4.06,0.516,7.97
2757,Penaeus_monodon,northeast,poor,False,none,21.31,1.0,0.0,4.16,0.514,7.97
2758,Penaeus_monodon,winter,good,False,none,21.31,1.0,0.0,4.57,0.505,7.97
2759,Litopenaeus_vannamei,monsoon,poor,False,none,21.31,1.0,0.0,4.39,0.526,7.97
2760,Litopenaeus_vannamei,winter,very_poor,False,none,21.31,1.0,0.0,4.08,0.565,7.97
2761,Litopenaeus_vannamei,northeast,poor,False,none,21.31,1.0,0.0,4.58,0.516,7.97
2762,Litopenaeus_vannamei,winter,good,False,none,21.31,1.0,0.0,3.85,0.535,7.97
2763,Penaeus_monodon,northeast,poor,False,none,21.31,1.0,0.0,4.34,0.518,7.97
2764,Penaeus_monodon,northeast,very_poor,True,stratification_collapse,21.31,1.0,0.0,4.3,0.526,7.97
2765,Litopenaeus_vannamei,monsoon,very_poor,False,none,21.31,1.0,0.0,4.21,0.54,7.97
2766,Penaeus_monodon,summer,very_poor,True,stratification_collapse,21.31,1.0,0.0,4.33,0.514,7.97
2767,Penaeus_monodon,northeast,good,False,none,21.31,1.0,0.0,4.82,0.509,7.97
2768,Litopenaeus_vannamei,northeast,good,False,none,21.31,1.0,0.0,4.44,0.522,7.97
2769,Litopenaeus_vannamei,summer,excellent,False,none,21.31,1.0,0.0,4.47,0.513,7.97
2770,Litopenaeus_vannamei,winter,excellent,False,none,21.31,1.0,0.0,4.49,0.51,7.97
2771,Litopenaeus_vannamei,monsoon,excellent,False,none,21.31,1.0,0.0,4.86,0.511,7.97
2772,Penaeus_monodon,northeast,poor,False,none,21.31,1.0,0.0,4.77,0.505,7.97
2773,Litopenaeus_vannamei,northeast,poor,False,none,21.31,1.0,0.0,3.93,0.541,7.97
2774,Penaeus_monodon,summer,very_poor,False,none,21.31,1.0,0.0,3.77,0.524,7.97
2775,Penaeus_monodon,monsoon,poor,True,stratification_collapse,21.31,1.0,0.0,4.78,0.509,7.97
2776,Penaeus_monodon,monsoon,very_poor,True,stratification_collapse,21.31,1.0,0.0,4.75,0.506,7.97
2777,Penaeus_monodon,winter,poor,False,none,21.31,1.0,0.0,4.25,0.507,7.97
2778,Penaeus_monodon,monsoon,very_poor,True,stratification_collapse,21.31,1.0,0.0,4.75,0.51,7.97
2779,Litopenaeus_vannamei,winter,very_poor,False,none,21.31,1.0,0.0,4.33,0.542,7.97
2780,Penaeus_monodon,northeast,good,False,none,21.31,1.0,0.0,4.5,0.508,7.97
2781,Penaeus_monodon,northeast,very_poor,False,none,21.31,1.0,0.0,4.41,0.514,7.97
2782,Penaeus_monodon,summer,very_poor,False,none,21.31,1.0,0.0,4.24,0.518,7.97
2783,Penaeus_monodon,summer,poor,False,none,21.31,1.0,0.0,3.92,0.52,7.97
2784,Litopenaeus_vannamei,summer,excellent,False,none,21.31,1.0,0.0,4.17,0.528,7.97
2785,Penaeus_monodon,northeast,good,True,stratification_collapse,21.31,1.0,0.0,4.26,0.509,7.97
2786,Penaeus_monodon,winter,poor,True,stratification_collapse,21.31,1.0,0.0,4.58,0.51,7.97
2787,Penaeus_monodon,monsoon,very_poor,False,none,21.31,1.0,0.0,4.45,0.516,7.97
2788,Penaeus_monodon,monsoon,excellent,False,none,21.31,1.0,0.0,4.7,0.509,7.97
2789,Litopenaeus_vannamei,monsoon,good,False,none,21.31,1.0,0.0,4.47,0.513,7.97
2790,Litopenaeus_vannamei,summer,very_poor,True,stratification_collapse,12.69,1.0,9.0,4.33,0.543,7.97
2791,Penaeus_monodon,northeast,very_poor,False,none,21.31,1.0,0.0,4.53,0.512,7.97
2792,Litopenaeus_vannamei,northeast,very_poor,False,none,21.31,1.0,0.0,4.22,0.596,7.97
2793,Litopenaeus_vannamei,summer,very_poor,False,none,21.31,1.0,0.0,3.62,0.578,7.97
2794,Litopenaeus_vannamei,monsoon,very_poor,True,other,0.5,0.0178,2021.0,0.0,2.559,7.97
2795,Penaeus_monodon,winter,poor,False,none,21.31,1.0,0.0,4.6,0.506,7.97
2796,Litopenaeus_vannamei,monsoon,poor,False,none,21.31,1.0,0.0,4.76,0.52,7.97
2797,Litopenaeus_vannamei,northeast,poor,False,none,21.31,1.0,0.0,4.46,0.519,7.97
2798,Litopenaeus_vannamei,monsoon,poor,True,stratification_collapse,21.31,1.0,0.0,4.28,0.543,7.97
2799,Litopenaeus_vannamei,northeast,very_poor,False,none,21.31,1.0,0.0,4.15,0.532,7.97
2800,Penaeus_monodon,winter,poor,False,none,21.31,1.0,0.0,4.23,0.509,7.97
2801,Penaeus_monodon,summer,poor,True,stratification_collapse,21.31,1.0,0.0,4.1,0.512,7.97
2802,Penaeus_monodon,northeast,good,False,none,21.31,1.0,0.0,4.56,0.505,7.97
2803,Penaeus_monodon,summer,good,False,none,21.31,1.0,0.0,3.96,0.509,7.97
2804,Penaeus_monodon,monsoon,excellent,False,none,21.31,1.0,0.0,4.69,0.504,7.97
2805,Litopenaeus_vannamei,northeast,very_poor,False,none,21.31,1.0,0.0,3.78,0.576,7.97
2806,Litopenaeus_vannamei,summer,poor,False,none,21.31,1.0,0.0,3.38,0.579,7.97
2807,Litopenaeus_vannamei,northeast,excellent,False,none,21.31,1.0,0.0,4.57,0.51,7.97
2808,Litopenaeus_vannamei,summer,excellent,False,none,21.31,1.0,0.0,3.8,0.515,7.97
2809,Litopenaeus_vannamei,northeast,very_poor,True,stratification_collapse,21.31,1.0,0.0,3.94,0.572,7.97
2810,Penaeus_monodon,monsoon,excellent,True,stratification_collapse,21.31,1.0,0.0,4.8,0.504,7.97
2811,Litopenaeus_vannamei,northeast,good,False,none,21.31,1.0,0.0,4.44,0.525,7.97
2812,Litopenaeus_vannamei,summer,very_poor,False,none,21.31,1.0,0.0,4.13,0.533,7.97
2813,Litopenaeus_vannamei,summer,very_poor,False,none,21.31,1.0,0.0,4.13,0.529,7.97
2814,Penaeus_monodon,northeast,excellent,True,stratification_collapse,21.31,1.0,0.0,4.62,0.505,7.97
2815,Penaeus_monodon,summer,excellent,False,none,21.31,1.0,0.0,4.39,0.505,7.97
2816,Penaeus_monodon,monsoon,poor,False,none,21.31,1.0,0.0,4.61,0.511,7.97
2817,Penaeus_monodon,northeast,good,False,none,21.31,1.0,0.0,4.29,0.504,7.97
2818,Litopenaeus_vannamei,summer,very_poor,False,none,21.31,1.0,0.0,3.74,0.533,7.97
2819,Litopenaeus_vannamei,northeast,poor,False,none,21.31,1.0,0.0,4.62,0.516,7.97
2820,Litopenaeus_vannamei,winter,excellent,False,none,21.31,1.0,0.0,4.45,0.517,7.97
2821,Penaeus_monodon,monsoon,very_poor,False,none,21.31,1.0,0.0,4.86,0.513,7.97
2822,Penaeus_monodon,summer,poor,False,none,21.31,1.0,0.0,3.86,0.524,7.97
2823,Penaeus_monodon,summer,very_poor,False,none,21.31,1.0,0.0,4.38,0.507,7.97
2824,Litopenaeus_vannamei,winter,good,False,none,21.31,1.0,0.0,4.46,0.518,7.97
2825,Litopenaeus_vannamei,monsoon,poor,True,sensor_fault,21.31,1.0,0.0,4.67,0.525,7.97
2826,Litopenaeus_vannamei,winter,very_poor,False,none,21.31,1.0,0.0,3.96,0.532,7.97
2827,Litopenaeus_vannamei,winter,good,True,aerator_failure,1.35,0.0526,1490.0,0.0,0.518,7.97
2828,Penaeus_monodon,winter,excellent,False,none,21.31,1.0,0.0,4.26,0.505,7.97
2829,Penaeus_monodon,summer,excellent,False,none,21.31,1.0,0.0,4.48,0.507,7.97
2830,Penaeus_monodon,northeast,excellent,False,none,21.31,1.0,0.0,4.22,0.503,7.97
2831,Penaeus_monodon,summer,poor,False,none,21.31,1.0,0.0,4.28,0.52,7.97
2832,Litopenaeus_vannamei,northeast,poor,False,none,21.31,1.0,0.0,4.09,0.541,7.97
2833,Litopenaeus_vannamei,northeast,excellent,False,none,21.31,1.0,0.0,4.19,0.513,7.97
2834,Penaeus_monodon,northeast,excellent,False,none,21.31,1.0,0.0,4.41,0.504,7.97
2835,Litopenaeus_vannamei,northeast,excellent,False,none,21.31,1.0,0.0,4.42,0.514,7.97
2836,Litopenaeus_vannamei,northeast,poor,True,stratification_collapse,21.31,1.0,0.0,4.18,0.533,7.97
2837,Penaeus_monodon,summer,poor,False,none,21.31,1.0,0.0,3.88,0.512,7.97
2838,Penaeus_monodon,summer,excellent,True,stratification_collapse,21.31,1.0,0.0,4.52,0.503,7.97
2839,Penaeus_monodon,winter,poor,False,none,21.31,1.0,0.0,4.47,0.522,7.97
2840,Penaeus_monodon,monsoon,very_poor,False,none,21.31,1.0,0.0,4.41,0.509,7.97
2841,Penaeus_monodon,northeast,excellent,False,none,21.31,1.0,0.0,4.5,0.511,7.97
2842,Litopenaeus_vannamei,northeast,poor,False,none,21.31,1.0,0.0,4.5,0.525,7.97
2843,Litopenaeus_vannamei,summer,good,False,none,21.31,1.0,0.0,4.43,0.508,7.97
2844,Penaeus_monodon,summer,good,False,none,21.31,1.0,0.0,4.26,0.507,7.97
2845,Litopenaeus_vannamei,northeast,good,False,none,21.31,1.0,0.0,4.31,0.528,7.97
2846,Penaeus_monodon,winter,very_poor,False,none,21.31,1.0,0.0,3.95,0.507,7.97
2847,Litopenaeus_vannamei,northeast,good,False,none,21.31,1.0,0.0,4.52,0.514,7.97
2848,Litopenaeus_vannamei,summer,poor,False,none,21.31,1.0,0.0,3.62,0.52,7.97
2849,Penaeus_monodon,winter,excellent,False,none,21.31,1.0,0.0,4.56,0.506,7.97
2850,Litopenaeus_vannamei,northeast,excellent,False,none,21.31,1.0,0.0,4.29,0.524,7.97
2851,Penaeus_monodon,monsoon,excellent,True,stratification_collapse,21.31,1.0,0.0,4.58,0.505,7.97
2852,Litopenaeus_vannamei,summer,good,False,none,21.31,1.0,0.0,4.43,0.529,7.97
2853,Litopenaeus_vannamei,summer,very_poor,False,none,21.31,1.0,0.0,3.62,0.548,7.97
2854,Litopenaeus_vannamei,winter,very_poor,False,none,21.31,1.0,0.0,3.66,0.558,7.97
2855,Penaeus_monodon,northeast,very_poor,False,none,21.31,1.0,0.0,4.33,0.517,7.97
2856,Litopenaeus_vannamei,summer,excellent,False,none,21.31,1.0,0.0,4.5,0.515,7.97
2857,Litopenaeus_vannamei,northeast,poor,False,none,21.31,1.0,0.0,4.22,0.53,7.97
2858,Litopenaeus_vannamei,monsoon,poor,False,none,21.31,1.0,0.0,4.37,0.546,7.97
2859,Penaeus_monodon,winter,excellent,False,none,21.31,1.0,0.0,4.36,0.504,7.97
2860,Litopenaeus_vannamei,summer,excellent,False,none,21.31,1.0,0.0,4.24,0.513,7.97
2861,Penaeus_monodon,monsoon,very_poor,False,none,21.31,1.0,0.0,4.82,0.523,7.97
2862,Litopenaeus_vannamei,winter,poor,False,none,21.31,1.0,0.0,3.89,0.539,7.97
2863,Litopenaeus_vannamei,summer,very_poor,False,none,21.31,1.0,0.0,4.21,0.561,7.97
2864,Penaeus_monodon,winter,good,False,none,21.31,1.0,0.0,4.58,0.505,7.97
2865,Litopenaeus_vannamei,monsoon,excellent,True,stratification_collapse,21.31,1.0,0.0,4.67,0.52,7.97
2866,Penaeus_monodon,northeast,poor,False,none,21.31,1.0,0.0,4.42,0.511,7.97
2867,Litopenaeus_vannamei,monsoon,good,False,none,21.31,1.0,0.0,4.61,0.515,7.97
2868,Penaeus_monodon,summer,good,False,none,21.31,1.0,0.0,4.24,0.504,7.97
2869,Penaeus_monodon,monsoon,good,False,none,21.31,1.0,0.0,4.71,0.508,7.97
2870,Penaeus_monodon,monsoon,very_poor,False,none,21.31,1.0,0.0,4.44,0.509,7.97
2871,Litopenaeus_vannamei,summer,very_poor,False,none,21.31,1.0,0.0,3.94,0.527,7.97
2872,Litopenaeus_vannamei,monsoon,very_poor,False,none,21.31,1.0,0.0,4.0,0.574,7.97
